"mturk_worker_id","nanotask_id","id","value","time_created","name","ticket_id"
"A3JT2I4GGKDYPE","1360","2990","1440","2019-03-31 20:32:16.312073","actual_sec","7482"
"A3JT2I4GGKDYPE","1360","2991","600","2019-03-31 20:32:16.345544","predicted_sec","7482"
"A3JT2I4GGKDYPE","1361","2992","yes","2019-03-31 20:32:18.887403","ans","7491"
"A3JT2I4GGKDYPE","1361","2993","330","2019-03-31 20:32:18.929113","actual_sec","7491"
"A3JT2I4GGKDYPE","1361","2994","120","2019-03-31 20:32:18.962222","predicted_sec","7491"
"A3JT2I4GGKDYPE","1362","2995","yes","2019-03-31 20:32:22.504850","ans","7500"
"A3JT2I4GGKDYPE","1362","2996","405","2019-03-31 20:32:22.537489","actual_sec","7500"
"A3JT2I4GGKDYPE","1362","2997","120","2019-03-31 20:32:22.571217","predicted_sec","7500"
"A3JT2I4GGKDYPE","1363","2998","yes","2019-03-31 20:32:25.022299","ans","7509"
"A3JT2I4GGKDYPE","1363","2999","220","2019-03-31 20:32:25.080195","actual_sec","7509"
"A3JT2I4GGKDYPE","1363","3000","60","2019-03-31 20:32:25.105249","predicted_sec","7509"
"A3JT2I4GGKDYPE","1364","3001","yes","2019-03-31 20:32:29.298761","ans","7518"
"A3JT2I4GGKDYPE","1364","3002","240","2019-03-31 20:32:29.331082","actual_sec","7518"
"A3JT2I4GGKDYPE","1364","3003","30","2019-03-31 20:32:29.364425","predicted_sec","7518"
"A3JT2I4GGKDYPE","1365","3004","yes","2019-03-31 20:32:32.056919","ans","7527"
"A3JT2I4GGKDYPE","1365","3005","315","2019-03-31 20:32:32.089989","actual_sec","7527"
"A3JT2I4GGKDYPE","1365","3006","120","2019-03-31 20:32:32.123366","predicted_sec","7527"
"A3JT2I4GGKDYPE","1366","3007","yes","2019-03-31 20:35:48.462472","ans","7536"
"A3JT2I4GGKDYPE","1366","3008","1500","2019-03-31 20:35:48.486910","actual_sec","7536"
"A3JT2I4GGKDYPE","1366","3009","1200","2019-03-31 20:35:48.511811","predicted_sec","7536"
"A3JT2I4GGKDYPE","1367","3010","yes","2019-03-31 20:35:52.245712","ans","7545"
"A3JT2I4GGKDYPE","1367","3011","1200","2019-03-31 20:35:52.278794","actual_sec","7545"
"A3JT2I4GGKDYPE","1367","3012","900","2019-03-31 20:35:52.312213","predicted_sec","7545"
"A3JT2I4GGKDYPE","1368","3013","yes","2019-03-31 20:36:06.511043","ans","7554"
"A3JT2I4GGKDYPE","1368","3014","435","2019-03-31 20:36:06.543482","actual_sec","7554"
"A3JT2I4GGKDYPE","1368","3015","120","2019-03-31 20:36:06.576881","predicted_sec","7554"
"A3JT2I4GGKDYPE","1369","3016","yes","2019-03-31 20:36:09.919248","ans","7563"
"A3JT2I4GGKDYPE","1369","3017","135","2019-03-31 20:36:09.943900","actual_sec","7563"
"A3JT2I4GGKDYPE","1369","3018","120","2019-03-31 20:36:09.969085","predicted_sec","7563"
"A3JT2I4GGKDYPE","1370","3019","yes","2019-03-31 20:36:13.978276","ans","7572"
"A3JT2I4GGKDYPE","1370","3020","300","2019-03-31 20:36:14.011199","actual_sec","7572"
"A3JT2I4GGKDYPE","1370","3021","120","2019-03-31 20:36:14.044640","predicted_sec","7572"
"A3JT2I4GGKDYPE","1371","3022","yes","2019-03-31 20:36:23.302646","ans","7581"
"A3JT2I4GGKDYPE","1371","3023","1260","2019-03-31 20:36:23.335162","actual_sec","7581"
"A3JT2I4GGKDYPE","1371","3024","1200","2019-03-31 20:36:23.435467","predicted_sec","7581"
"A3JT2I4GGKDYPE","1372","3025","yes","2019-03-31 20:36:25.777659","ans","7590"
"A3JT2I4GGKDYPE","1372","3026","150","2019-03-31 20:36:25.802276","actual_sec","7590"
"A3JT2I4GGKDYPE","1372","3027","30","2019-03-31 20:36:25.827308","predicted_sec","7590"
"A3JT2I4GGKDYPE","1373","3028","no","2019-03-31 20:36:28.545265","ans","7599"
"A3JT2I4GGKDYPE","1373","3029","2310","2019-03-31 20:36:28.577909","actual_sec","7599"
"A3JT2I4GGKDYPE","1373","3030","1500","2019-03-31 20:36:28.611263","predicted_sec","7599"
"A3JT2I4GGKDYPE","1374","3031","yes","2019-03-31 20:36:31.404051","ans","7608"
"A3JT2I4GGKDYPE","1374","3032","225","2019-03-31 20:36:31.436412","actual_sec","7608"
"A3JT2I4GGKDYPE","1374","3033","120","2019-03-31 20:36:31.469802","predicted_sec","7608"
"A3JT2I4GGKDYPE","1375","3034","yes","2019-03-31 20:36:39.519754","ans","7617"
"A3JT2I4GGKDYPE","1375","3035","450","2019-03-31 20:36:39.552715","actual_sec","7617"
"A3JT2I4GGKDYPE","1375","3036","120","2019-03-31 20:36:39.586179","predicted_sec","7617"
"A3JT2I4GGKDYPE","1376","3037","yes","2019-03-31 20:36:42.462052","ans","7626"
"A3JT2I4GGKDYPE","1376","3038","70","2019-03-31 20:36:42.494949","actual_sec","7626"
"A3JT2I4GGKDYPE","1376","3039","60","2019-03-31 20:36:42.520103","predicted_sec","7626"
"A3JT2I4GGKDYPE","1377","3040","yes","2019-03-31 20:36:46.187404","ans","7635"
"A3JT2I4GGKDYPE","1377","3041","600","2019-03-31 20:36:46.220336","actual_sec","7635"
"A3JT2I4GGKDYPE","1377","3042","300","2019-03-31 20:36:46.253846","predicted_sec","7635"
"A3JT2I4GGKDYPE","1378","3043","no","2019-03-31 20:36:49.021439","ans","7644"
"A3JT2I4GGKDYPE","1378","3044","2850","2019-03-31 20:36:49.054336","actual_sec","7644"
"A3JT2I4GGKDYPE","1378","3045","1500","2019-03-31 20:36:49.087774","predicted_sec","7644"
"A3JT2I4GGKDYPE","1379","3046","yes","2019-03-31 20:36:54.829290","ans","7653"
"A3JT2I4GGKDYPE","1379","3047","270","2019-03-31 20:36:54.854122","actual_sec","7653"
"A3JT2I4GGKDYPE","1379","3048","60","2019-03-31 20:36:54.879198","predicted_sec","7653"
"A3JT2I4GGKDYPE","1380","3049","no","2019-03-31 20:37:01.646660","ans","7662"
"A3JT2I4GGKDYPE","1380","3050","2880","2019-03-31 20:37:01.679991","actual_sec","7662"
"A3JT2I4GGKDYPE","1380","3051","1800","2019-03-31 20:37:01.713071","predicted_sec","7662"
"A3JT2I4GGKDYPE","1381","3052","yes","2019-03-31 20:37:04.430478","ans","7671"
"A3JT2I4GGKDYPE","1381","3053","100","2019-03-31 20:37:04.463816","actual_sec","7671"
"A3JT2I4GGKDYPE","1381","3054","30","2019-03-31 20:37:04.496862","predicted_sec","7671"
"A3JT2I4GGKDYPE","1382","3055","yes","2019-03-31 20:37:14.864026","ans","7676"
"A3JT2I4GGKDYPE","1382","3056","720","2019-03-31 20:37:14.896858","actual_sec","7676"
"A3JT2I4GGKDYPE","1382","3057","300","2019-03-31 20:37:14.930312","predicted_sec","7676"
"A3JT2I4GGKDYPE","1383","3058","yes","2019-03-31 20:37:17.405932","ans","7689"
"A3JT2I4GGKDYPE","1383","3059","580","2019-03-31 20:37:17.439219","actual_sec","7689"
"A3JT2I4GGKDYPE","1383","3060","180","2019-03-31 20:37:17.472337","predicted_sec","7689"
"A3JT2I4GGKDYPE","1384","3061","yes","2019-03-31 20:37:22.881378","ans","7698"
"A3JT2I4GGKDYPE","1384","3062","170","2019-03-31 20:37:22.914495","actual_sec","7698"
"A3JT2I4GGKDYPE","1384","3063","30","2019-03-31 20:37:22.964700","predicted_sec","7698"
"A3JT2I4GGKDYPE","1385","3064","yes","2019-03-31 20:37:54.667395","ans","7707"
"A3JT2I4GGKDYPE","1385","3065","420","2019-03-31 20:37:54.692136","actual_sec","7707"
"A3JT2I4GGKDYPE","1385","3066","120","2019-03-31 20:37:54.717293","predicted_sec","7707"
"A3JT2I4GGKDYPE","1386","3067","no","2019-03-31 20:37:59.918263","ans","7716"
"A3JT2I4GGKDYPE","1386","3068","3150","2019-03-31 20:37:59.950804","actual_sec","7716"
"A3JT2I4GGKDYPE","1386","3069","1800","2019-03-31 20:37:59.984273","predicted_sec","7716"
"A3JT2I4GGKDYPE","1387","3070","yes","2019-03-31 20:38:02.843511","ans","7725"
"A3JT2I4GGKDYPE","1387","3071","480","2019-03-31 20:38:02.876489","actual_sec","7725"
"A3JT2I4GGKDYPE","1387","3072","180","2019-03-31 20:38:02.910100","predicted_sec","7725"
"A3JT2I4GGKDYPE","1388","3073","no","2019-03-31 20:38:06.187007","ans","7734"
"A3JT2I4GGKDYPE","1388","3074","1680","2019-03-31 20:38:06.219389","actual_sec","7734"
"A3JT2I4GGKDYPE","1388","3075","900","2019-03-31 20:38:06.244467","predicted_sec","7734"
"A3JT2I4GGKDYPE","1389","3076","yes","2019-03-31 20:38:09.070974","ans","7743"
"A3JT2I4GGKDYPE","1389","3077","120","2019-03-31 20:38:09.103727","actual_sec","7743"
"A3JT2I4GGKDYPE","1389","3078","60","2019-03-31 20:38:09.136964","predicted_sec","7743"
"A3JT2I4GGKDYPE","1390","3079","yes","2019-03-31 20:38:11.996806","ans","7752"
"A3JT2I4GGKDYPE","1390","3080","240","2019-03-31 20:38:12.029119","actual_sec","7752"
"A3JT2I4GGKDYPE","1390","3081","120","2019-03-31 20:38:12.062529","predicted_sec","7752"
"A3JT2I4GGKDYPE","1391","3082","yes","2019-03-31 20:38:28.693325","ans","7761"
"A3JT2I4GGKDYPE","1391","3083","375","2019-03-31 20:38:28.726374","actual_sec","7761"
"A3JT2I4GGKDYPE","1391","3084","120","2019-03-31 20:38:28.759876","predicted_sec","7761"
"A3JT2I4GGKDYPE","1392","3085","yes","2019-03-31 20:38:31.469488","ans","7770"
"A3JT2I4GGKDYPE","1392","3086","840","2019-03-31 20:38:31.502470","actual_sec","7770"
"A3JT2I4GGKDYPE","1392","3087","600","2019-03-31 20:38:31.535937","predicted_sec","7770"
"A3JT2I4GGKDYPE","1393","3088","no","2019-03-31 20:38:38.369620","ans","7779"
"A3JT2I4GGKDYPE","1393","3089","1140","2019-03-31 20:38:38.411036","actual_sec","7779"
"A3JT2I4GGKDYPE","1393","3090","600","2019-03-31 20:38:38.452858","predicted_sec","7779"
"A3JT2I4GGKDYPE","1394","3091","yes","2019-03-31 20:38:40.720769","ans","7788"
"A3JT2I4GGKDYPE","1394","3092","110","2019-03-31 20:38:40.753226","actual_sec","7788"
"A3JT2I4GGKDYPE","1394","3093","60","2019-03-31 20:38:40.778285","predicted_sec","7788"
"A3JT2I4GGKDYPE","1395","3094","no","2019-03-31 20:38:43.379003","ans","7797"
"A3JT2I4GGKDYPE","1395","3095","1320","2019-03-31 20:38:43.429113","actual_sec","7797"
"A3JT2I4GGKDYPE","1395","3096","600","2019-03-31 20:38:43.462228","predicted_sec","7797"
"A3JT2I4GGKDYPE","1396","3097","yes","2019-03-31 20:39:28.287039","ans","7806"
"A3JT2I4GGKDYPE","1396","3098","1680","2019-03-31 20:39:28.311680","actual_sec","7806"
"A3JT2I4GGKDYPE","1396","3099","1200","2019-03-31 20:39:28.336780","predicted_sec","7806"
"A3JT2I4GGKDYPE","1397","3100","yes","2019-03-31 20:39:30.670978","ans","7815"
"A3JT2I4GGKDYPE","1397","3101","230","2019-03-31 20:39:30.703921","actual_sec","7815"
"A3JT2I4GGKDYPE","1397","3102","30","2019-03-31 20:39:30.737393","predicted_sec","7815"
"A3JT2I4GGKDYPE","1398","3103","yes","2019-03-31 20:39:35.488497","ans","7824"
"A3JT2I4GGKDYPE","1398","3104","660","2019-03-31 20:39:35.521456","actual_sec","7824"
"A3JT2I4GGKDYPE","1398","3105","300","2019-03-31 20:39:35.554957","predicted_sec","7824"
"A3JT2I4GGKDYPE","1399","3106","yes","2019-03-31 20:39:38.663577","ans","7833"
"A3JT2I4GGKDYPE","1399","3107","960","2019-03-31 20:39:38.696595","actual_sec","7833"
"A3JT2I4GGKDYPE","1399","3108","900","2019-03-31 20:39:38.729937","predicted_sec","7833"
"A3JT2I4GGKDYPE","1400","3109","yes","2019-03-31 20:39:41.322795","ans","7842"
"A3JT2I4GGKDYPE","1400","3110","540","2019-03-31 20:39:41.347590","actual_sec","7842"
"A3JT2I4GGKDYPE","1400","3111","300","2019-03-31 20:39:41.372729","predicted_sec","7842"
"A3JT2I4GGKDYPE","1401","3112","yes","2019-03-31 20:39:44.056797","ans","7851"
"A3JT2I4GGKDYPE","1401","3113","140","2019-03-31 20:39:44.089895","actual_sec","7851"
"A3JT2I4GGKDYPE","1401","3114","60","2019-03-31 20:39:44.123314","predicted_sec","7851"
"A3JT2I4GGKDYPE","1402","3115","yes","2019-03-31 20:39:46.682695","ans","7860"
"A3JT2I4GGKDYPE","1402","3116","230","2019-03-31 20:39:46.715632","actual_sec","7860"
"A3JT2I4GGKDYPE","1402","3117","60","2019-03-31 20:39:46.749004","predicted_sec","7860"
"A3JT2I4GGKDYPE","1403","3118","yes","2019-03-31 20:39:49.233194","ans","7869"
"A3JT2I4GGKDYPE","1403","3119","195","2019-03-31 20:39:49.266168","actual_sec","7869"
"A3JT2I4GGKDYPE","1403","3120","120","2019-03-31 20:39:49.299602","predicted_sec","7869"
"A3JT2I4GGKDYPE","1404","3121","yes","2019-03-31 20:39:51.791745","ans","7878"
"A3JT2I4GGKDYPE","1404","3122","320","2019-03-31 20:39:51.816384","actual_sec","7878"
"A3JT2I4GGKDYPE","1404","3123","180","2019-03-31 20:39:51.841541","predicted_sec","7878"
"A3JT2I4GGKDYPE","1405","3124","yes","2019-03-31 20:39:54.342547","ans","7887"
"A3JT2I4GGKDYPE","1405","3125","1380","2019-03-31 20:39:54.375510","actual_sec","7887"
"A3JT2I4GGKDYPE","1405","3126","1200","2019-03-31 20:39:54.409115","predicted_sec","7887"
"A3JT2I4GGKDYPE","1406","3127","yes","2019-03-31 20:39:56.784324","ans","7896"
"A3JT2I4GGKDYPE","1406","3128","420","2019-03-31 20:39:56.817371","actual_sec","7896"
"A3JT2I4GGKDYPE","1406","3129","300","2019-03-31 20:39:56.850846","predicted_sec","7896"
"A3JT2I4GGKDYPE","1407","3130","yes","2019-03-31 20:39:59.527526","ans","7905"
"A3JT2I4GGKDYPE","1407","3131","340","2019-03-31 20:39:59.559868","actual_sec","7905"
"A3JT2I4GGKDYPE","1407","3132","180","2019-03-31 20:39:59.593239","predicted_sec","7905"
"A3JT2I4GGKDYPE","1408","3133","no","2019-03-31 20:40:02.627859","ans","7914"
"A3JT2I4GGKDYPE","1408","3134","2490","2019-03-31 20:40:02.660436","actual_sec","7914"
"A3JT2I4GGKDYPE","1408","3135","1500","2019-03-31 20:40:02.693899","predicted_sec","7914"
"A3JT2I4GGKDYPE","1409","3136","yes","2019-03-31 20:40:05.552753","ans","7923"
"A3JT2I4GGKDYPE","1409","3137","280","2019-03-31 20:40:05.577578","actual_sec","7923"
"A3JT2I4GGKDYPE","1409","3138","60","2019-03-31 20:40:05.602670","predicted_sec","7923"
"A3JT2I4GGKDYPE","1410","3139","yes","2019-03-31 20:40:08.328782","ans","7931"
"A3JT2I4GGKDYPE","1410","3140","390","2019-03-31 20:40:08.361388","actual_sec","7931"
"A3JT2I4GGKDYPE","1410","3141","300","2019-03-31 20:40:08.394907","predicted_sec","7931"
"A3JT2I4GGKDYPE","1411","3142","no","2019-03-31 20:40:11.079459","ans","7941"
"A3JT2I4GGKDYPE","1411","3143","1800","2019-03-31 20:40:11.112461","actual_sec","7941"
"A3JT2I4GGKDYPE","1411","3144","1200","2019-03-31 20:40:11.145964","predicted_sec","7941"
"A3JT2I4GGKDYPE","1412","3145","yes","2019-03-31 20:40:13.721764","ans","7950"
"A3JT2I4GGKDYPE","1412","3146","330","2019-03-31 20:40:13.754847","actual_sec","7950"
"A3JT2I4GGKDYPE","1412","3147","300","2019-03-31 20:40:13.788297","predicted_sec","7950"
"A3JT2I4GGKDYPE","1413","3148","no","2019-03-31 20:40:16.423153","ans","7959"
"A3JT2I4GGKDYPE","1413","3149","2580","2019-03-31 20:40:16.455649","actual_sec","7959"
"A3JT2I4GGKDYPE","1413","3150","1500","2019-03-31 20:40:16.480786","predicted_sec","7959"
"A3JT2I4GGKDYPE","1414","3151","no","2019-03-31 20:40:19.582391","ans","7968"
"A3JT2I4GGKDYPE","1414","3152","1560","2019-03-31 20:40:19.614866","actual_sec","7968"
"A3JT2I4GGKDYPE","1414","3153","900","2019-03-31 20:40:19.648260","predicted_sec","7968"
"A3JT2I4GGKDYPE","1295","3154","One of the specific criteria was that if the amount of time predicted by me was a single digit and the actual time that it took to complete the survey was also a single digit I marked as acceptable. Yes I was able to stick to it totally.","2019-03-31 20:43:18.990080","precision","6897"
"A3JT2I4GGKDYPE","1295","3155","No comments.","2019-03-31 20:43:19.014830","comment","6897"
"A10JXOU89D5RXR","1265","3156","no","2019-03-31 21:17:16.777434","dur_pref","6628"
"A10JXOU89D5RXR","1265","3157",,"2019-03-31 21:17:16.810388","dur_start_min","6628"
"A10JXOU89D5RXR","1265","3158",,"2019-03-31 21:17:16.843804","dur_start_sec","6628"
"A10JXOU89D5RXR","1265","3159",,"2019-03-31 21:17:16.877452","dur_end_min","6628"
"A10JXOU89D5RXR","1265","3160",,"2019-03-31 21:17:16.927522","dur_end_sec","6628"
"A10JXOU89D5RXR","1265","3161","-1","2019-03-31 21:17:16.977736","worker_years","6628"
"A10JXOU89D5RXR","1265","3162","3","2019-03-31 21:17:17.011158","worker_hours","6628"
"A10JXOU89D5RXR","1325","3163","yes","2019-03-31 21:17:52.854806","ans","7164"
"A10JXOU89D5RXR","1325","3164","1680","2019-03-31 21:17:52.887776","actual_sec","7164"
"A10JXOU89D5RXR","1325","3165","1500","2019-03-31 21:17:52.921258","predicted_sec","7164"
"A10JXOU89D5RXR","1382","3166","yes","2019-03-31 21:17:59.288068","ans","7677"
"A10JXOU89D5RXR","1382","3167","720","2019-03-31 21:17:59.320811","actual_sec","7677"
"A10JXOU89D5RXR","1382","3168","300","2019-03-31 21:17:59.354226","predicted_sec","7677"
"A10JXOU89D5RXR","1410","3169","yes","2019-03-31 21:18:03.713695","ans","7932"
"A10JXOU89D5RXR","1410","3170","390","2019-03-31 21:18:03.746181","actual_sec","7932"
"A10JXOU89D5RXR","1410","3171","300","2019-03-31 21:18:03.779567","predicted_sec","7932"
"A10JXOU89D5RXR","1415","3172","yes","2019-03-31 21:18:07.847799","ans","7974"
"A10JXOU89D5RXR","1415","3173","510","2019-03-31 21:18:07.880379","actual_sec","7974"
"A10JXOU89D5RXR","1415","3174","300","2019-03-31 21:18:07.913871","predicted_sec","7974"
"A10JXOU89D5RXR","1416","3175","no","2019-03-31 21:18:11.056893","ans","7982"
"A10JXOU89D5RXR","1416","3176","540","2019-03-31 21:18:11.089223","actual_sec","7982"
"A10JXOU89D5RXR","1416","3177","180","2019-03-31 21:18:11.122697","predicted_sec","7982"
"A10JXOU89D5RXR","1417","3178","yes","2019-03-31 21:18:14.490368","ans","7991"
"A10JXOU89D5RXR","1417","3179","90","2019-03-31 21:18:14.523260","actual_sec","7991"
"A10JXOU89D5RXR","1417","3180","60","2019-03-31 21:18:14.556762","predicted_sec","7991"
"A10JXOU89D5RXR","1418","3181","no","2019-03-31 21:18:18.599480","ans","8000"
"A10JXOU89D5RXR","1418","3182","500","2019-03-31 21:18:18.632516","actual_sec","8000"
"A10JXOU89D5RXR","1418","3183","180","2019-03-31 21:18:18.707818","predicted_sec","8000"
"A10JXOU89D5RXR","1419","3184","no","2019-03-31 21:18:20.942402","ans","8009"
"A10JXOU89D5RXR","1419","3185","2040","2019-03-31 21:18:20.975436","actual_sec","8009"
"A10JXOU89D5RXR","1419","3186","1200","2019-03-31 21:18:21.008890","predicted_sec","8009"
"A10JXOU89D5RXR","1420","3187","yes","2019-03-31 21:18:24.134827","ans","8018"
"A10JXOU89D5RXR","1420","3188","360","2019-03-31 21:18:24.167736","actual_sec","8018"
"A10JXOU89D5RXR","1420","3189","300","2019-03-31 21:18:24.201198","predicted_sec","8018"
"A10JXOU89D5RXR","1421","3190","no","2019-03-31 21:18:26.685445","ans","8027"
"A10JXOU89D5RXR","1421","3191","750","2019-03-31 21:18:26.718466","actual_sec","8027"
"A10JXOU89D5RXR","1421","3192","300","2019-03-31 21:18:26.751904","predicted_sec","8027"
"A10JXOU89D5RXR","1422","3193","no","2019-03-31 21:18:31.652786","ans","8036"
"A10JXOU89D5RXR","1422","3194","200","2019-03-31 21:18:31.685867","actual_sec","8036"
"A10JXOU89D5RXR","1422","3195","30","2019-03-31 21:18:31.719291","predicted_sec","8036"
"A10JXOU89D5RXR","1423","3196","no","2019-03-31 21:18:37.736097","ans","8045"
"A10JXOU89D5RXR","1423","3197","180","2019-03-31 21:18:37.769045","actual_sec","8045"
"A10JXOU89D5RXR","1423","3198","30","2019-03-31 21:18:37.802508","predicted_sec","8045"
"A10JXOU89D5RXR","1424","3199","yes","2019-03-31 21:18:43.486742","ans","8054"
"A10JXOU89D5RXR","1424","3200","1620","2019-03-31 21:18:43.510783","actual_sec","8054"
"A10JXOU89D5RXR","1424","3201","1200","2019-03-31 21:18:43.535673","predicted_sec","8054"
"A10JXOU89D5RXR","1425","3202","no","2019-03-31 21:18:45.895742","ans","8063"
"A10JXOU89D5RXR","1425","3203","2610","2019-03-31 21:18:45.928207","actual_sec","8063"
"A10JXOU89D5RXR","1425","3204","1800","2019-03-31 21:18:45.961969","predicted_sec","8063"
"A10JXOU89D5RXR","1426","3205","no","2019-03-31 21:18:50.021205","ans","8072"
"A10JXOU89D5RXR","1426","3206","240","2019-03-31 21:18:50.054205","actual_sec","8072"
"A10JXOU89D5RXR","1426","3207","60","2019-03-31 21:18:50.087626","predicted_sec","8072"
"A10JXOU89D5RXR","1427","3208","no","2019-03-31 21:18:52.279746","ans","8081"
"A10JXOU89D5RXR","1427","3209","1860","2019-03-31 21:18:52.312817","actual_sec","8081"
"A10JXOU89D5RXR","1427","3210","1200","2019-03-31 21:18:52.346302","predicted_sec","8081"
"A10JXOU89D5RXR","1428","3211","no","2019-03-31 21:18:54.447267","ans","8090"
"A10JXOU89D5RXR","1428","3212","570","2019-03-31 21:18:54.471944","actual_sec","8090"
"A10JXOU89D5RXR","1428","3213","300","2019-03-31 21:18:54.497045","predicted_sec","8090"
"A10JXOU89D5RXR","1429","3214","no","2019-03-31 21:18:56.664649","ans","8099"
"A10JXOU89D5RXR","1429","3215","690","2019-03-31 21:18:56.697597","actual_sec","8099"
"A10JXOU89D5RXR","1429","3216","300","2019-03-31 21:18:56.731109","predicted_sec","8099"
"A10JXOU89D5RXR","1430","3217","yes","2019-03-31 21:18:59.491263","ans","8108"
"A10JXOU89D5RXR","1430","3218","200","2019-03-31 21:18:59.523927","actual_sec","8108"
"A10JXOU89D5RXR","1430","3219","180","2019-03-31 21:18:59.557227","predicted_sec","8108"
"A10JXOU89D5RXR","1431","3220","yes","2019-03-31 21:19:01.916787","ans","8117"
"A10JXOU89D5RXR","1431","3221","280","2019-03-31 21:19:01.949812","actual_sec","8117"
"A10JXOU89D5RXR","1431","3222","180","2019-03-31 21:19:01.983205","predicted_sec","8117"
"A10JXOU89D5RXR","1432","3223","yes","2019-03-31 21:19:04.491360","ans","8126"
"A10JXOU89D5RXR","1432","3224","70","2019-03-31 21:19:04.524313","actual_sec","8126"
"A10JXOU89D5RXR","1432","3225","30","2019-03-31 21:19:04.557788","predicted_sec","8126"
"A10JXOU89D5RXR","1433","3226","no","2019-03-31 21:19:08.058570","ans","8135"
"A10JXOU89D5RXR","1433","3227","2430","2019-03-31 21:19:08.092009","actual_sec","8135"
"A10JXOU89D5RXR","1433","3228","1800","2019-03-31 21:19:08.125088","predicted_sec","8135"
"A10JXOU89D5RXR","1434","3229","yes","2019-03-31 21:19:11.660141","ans","8144"
"A10JXOU89D5RXR","1434","3230","300","2019-03-31 21:19:11.692753","actual_sec","8144"
"A10JXOU89D5RXR","1434","3231","180","2019-03-31 21:19:11.726213","predicted_sec","8144"
"A10JXOU89D5RXR","1435","3232","yes","2019-03-31 21:19:14.069077","ans","8153"
"A10JXOU89D5RXR","1435","3233","150","2019-03-31 21:19:14.102161","actual_sec","8153"
"A10JXOU89D5RXR","1435","3234","60","2019-03-31 21:19:14.135576","predicted_sec","8153"
"A10JXOU89D5RXR","1436","3235","no","2019-03-31 21:19:16.836547","ans","8162"
"A10JXOU89D5RXR","1436","3236","460","2019-03-31 21:19:16.861234","actual_sec","8162"
"A10JXOU89D5RXR","1436","3237","180","2019-03-31 21:19:16.886346","predicted_sec","8162"
"A10JXOU89D5RXR","1437","3238","no","2019-03-31 21:19:19.028768","ans","8171"
"A10JXOU89D5RXR","1437","3239","1920","2019-03-31 21:19:19.061595","actual_sec","8171"
"A10JXOU89D5RXR","1437","3240","1200","2019-03-31 21:19:19.095205","predicted_sec","8171"
"A10JXOU89D5RXR","1438","3241","yes","2019-03-31 21:19:21.821039","ans","8180"
"A10JXOU89D5RXR","1438","3242","1590","2019-03-31 21:19:21.854082","actual_sec","8180"
"A10JXOU89D5RXR","1438","3243","1500","2019-03-31 21:19:21.887405","predicted_sec","8180"
"A10JXOU89D5RXR","1439","3244","yes","2019-03-31 21:19:26.180352","ans","8192"
"A10JXOU89D5RXR","1439","3245","170","2019-03-31 21:19:26.213305","actual_sec","8192"
"A10JXOU89D5RXR","1439","3246","60","2019-03-31 21:19:26.246779","predicted_sec","8192"
"A10JXOU89D5RXR","1440","3247","no","2019-03-31 21:19:28.831291","ans","8198"
"A10JXOU89D5RXR","1440","3248","1860","2019-03-31 21:19:28.855921","actual_sec","8198"
"A10JXOU89D5RXR","1440","3249","1500","2019-03-31 21:19:28.881051","predicted_sec","8198"
"A10JXOU89D5RXR","1441","3250","yes","2019-03-31 21:19:31.765436","ans","8207"
"A10JXOU89D5RXR","1441","3251","60","2019-03-31 21:19:31.798443","actual_sec","8207"
"A10JXOU89D5RXR","1441","3252","30","2019-03-31 21:19:31.832258","predicted_sec","8207"
"A10JXOU89D5RXR","1442","3253","no","2019-03-31 21:19:34.299723","ans","8216"
"A10JXOU89D5RXR","1442","3254","2670","2019-03-31 21:19:34.332769","actual_sec","8216"
"A10JXOU89D5RXR","1442","3255","1500","2019-03-31 21:19:34.366251","predicted_sec","8216"
"A10JXOU89D5RXR","1443","3256","yes","2019-03-31 21:19:37.067664","ans","8225"
"A10JXOU89D5RXR","1443","3257","1980","2019-03-31 21:19:37.092306","actual_sec","8225"
"A10JXOU89D5RXR","1443","3258","1800","2019-03-31 21:19:37.117417","predicted_sec","8225"
"A10JXOU89D5RXR","1444","3259","no","2019-03-31 21:19:39.718305","ans","8234"
"A10JXOU89D5RXR","1444","3260","960","2019-03-31 21:19:39.751267","actual_sec","8234"
"A10JXOU89D5RXR","1444","3261","600","2019-03-31 21:19:39.784746","predicted_sec","8234"
"A10JXOU89D5RXR","1445","3262","no","2019-03-31 21:19:42.619486","ans","8243"
"A10JXOU89D5RXR","1445","3263","2340","2019-03-31 21:19:42.652434","actual_sec","8243"
"A10JXOU89D5RXR","1445","3264","1800","2019-03-31 21:19:42.685872","predicted_sec","8243"
"A10JXOU89D5RXR","1446","3265","no","2019-03-31 21:19:45.470667","ans","8252"
"A10JXOU89D5RXR","1446","3266","200","2019-03-31 21:19:45.503565","actual_sec","8252"
"A10JXOU89D5RXR","1446","3267","60","2019-03-31 21:19:45.537035","predicted_sec","8252"
"A10JXOU89D5RXR","1447","3268","no","2019-03-31 21:19:47.704709","ans","8261"
"A10JXOU89D5RXR","1447","3269","560","2019-03-31 21:19:47.729308","actual_sec","8261"
"A10JXOU89D5RXR","1447","3270","180","2019-03-31 21:19:47.754406","predicted_sec","8261"
"A10JXOU89D5RXR","1448","3271","no","2019-03-31 21:19:50.047145","ans","8270"
"A10JXOU89D5RXR","1448","3272","2220","2019-03-31 21:19:50.080120","actual_sec","8270"
