"mturk_worker_id","template_name","nanotask_id","id","value","time_created","name","ticket_id"
"A369HDC6T90Q1H","one","3155","33705","1500","2019-04-06 15:43:09.910687","predicted_sec","37260"
"A31FYEC0E2LNAM","one","3155","33962","no","2019-04-06 15:43:31.445748","ans","37261"
"A31FYEC0E2LNAM","one","3155","33963","2400","2019-04-06 15:43:31.494726","actual_sec","37261"
"A31FYEC0E2LNAM","one","3155","33964","1500","2019-04-06 15:43:31.528167","predicted_sec","37261"
"A13ZQUB0RP52KP","one","3155","34194","no","2019-04-06 15:43:49.208482","ans","37262"
"A13ZQUB0RP52KP","one","3155","34195","2400","2019-04-06 15:43:49.241179","actual_sec","37262"
"A13ZQUB0RP52KP","one","3155","34196","1500","2019-04-06 15:43:49.308169","predicted_sec","37262"
"A1ZGUINLRI34VO","one","3155","35194","no","2019-04-06 15:45:11.544987","ans","37263"
"A1ZGUINLRI34VO","one","3155","35196","2400","2019-04-06 15:45:11.612915","actual_sec","37263"
"A1ZGUINLRI34VO","one","3155","35198","1500","2019-04-06 15:45:11.677904","predicted_sec","37263"
"A12MVC9R26VPZ4","one","3155","35406","yes","2019-04-06 15:45:35.776689","ans","37264"
"A12MVC9R26VPZ4","one","3155","35407","2400","2019-04-06 15:45:35.801459","actual_sec","37264"
"A12MVC9R26VPZ4","one","3155","35408","1500","2019-04-06 15:45:35.851667","predicted_sec","37264"
"A2UF26QQNQOFCZ","one","3155","35548","no","2019-04-06 15:45:54.904133","ans","37265"
"A2UF26QQNQOFCZ","one","3155","35549","2400","2019-04-06 15:45:54.937173","actual_sec","37265"
"A2UF26QQNQOFCZ","one","3155","35550","1500","2019-04-06 15:45:54.970543","predicted_sec","37265"
"AY9I16S873LKM","one","3155","35578","yes","2019-04-06 15:45:57.977677","ans","37266"
"AY9I16S873LKM","one","3155","35579","2400","2019-04-06 15:45:58.010238","actual_sec","37266"
"AY9I16S873LKM","one","3155","35580","1500","2019-04-06 15:45:58.060617","predicted_sec","37266"
"A2P7IU3JLL4VW2","one","3155","35700","yes","2019-04-06 15:46:12.095797","ans","37267"
"A2P7IU3JLL4VW2","one","3155","35701","2400","2019-04-06 15:46:12.128462","actual_sec","37267"
"A2P7IU3JLL4VW2","one","3155","35702","1500","2019-04-06 15:46:12.161768","predicted_sec","37267"
"A18EWG6CNKAO2J","one","3155","35707","yes","2019-04-06 15:46:12.488961","ans","37268"
"A18EWG6CNKAO2J","one","3155","35709","2400","2019-04-06 15:46:12.546089","actual_sec","37268"
"A18EWG6CNKAO2J","one","3155","35711","1500","2019-04-06 15:46:12.596143","predicted_sec","37268"
"A3I7ZBU31VKOMC","one","3155","35734","yes","2019-04-06 15:46:16.643975","ans","37269"
"A3I7ZBU31VKOMC","one","3155","35736","2400","2019-04-06 15:46:16.693738","actual_sec","37269"
"A3I7ZBU31VKOMC","one","3155","35738","1500","2019-04-06 15:46:16.743943","predicted_sec","37269"
"A2H5UA2MUBT4QX","one","3156","22992","no","2019-04-06 15:35:12.925387","ans","37270"
"A2H5UA2MUBT4QX","one","3156","22993","2970","2019-04-06 15:35:12.958459","actual_sec","37270"
"A2H5UA2MUBT4QX","one","3156","22994","1800","2019-04-06 15:35:12.993268","predicted_sec","37270"
"A39BE8IWST2EY6","one","3156","23010","no","2019-04-06 15:35:14.496474","ans","37271"
"A39BE8IWST2EY6","one","3156","23011","2970","2019-04-06 15:35:14.529453","actual_sec","37271"
"A39BE8IWST2EY6","one","3156","23012","1800","2019-04-06 15:35:14.562898","predicted_sec","37271"
"A8WLCSZLNZ8BL","one","3156","23029","no","2019-04-06 15:35:16.350774","ans","37272"
"A8WLCSZLNZ8BL","one","3156","23031","2970","2019-04-06 15:35:16.417694","actual_sec","37272"
"A8WLCSZLNZ8BL","one","3156","23033","1800","2019-04-06 15:35:16.484509","predicted_sec","37272"
"A2WWMDOUR0HL4Q","one","3156","23049","no","2019-04-06 15:35:18.588825","ans","37273"
"A2WWMDOUR0HL4Q","one","3156","23050","2970","2019-04-06 15:35:18.638665","actual_sec","37273"
"A2WWMDOUR0HL4Q","one","3156","23051","1800","2019-04-06 15:35:18.672061","predicted_sec","37273"
"A3L3QOG7X0242","one","3156","23046","no","2019-04-06 15:35:18.496746","ans","37274"
"A3L3QOG7X0242","one","3156","23047","2970","2019-04-06 15:35:18.529901","actual_sec","37274"
"A3L3QOG7X0242","one","3156","23048","1800","2019-04-06 15:35:18.563355","predicted_sec","37274"
"A324REKUGOOXUT","one","3156","23087","no","2019-04-06 15:35:22.223224","ans","37275"
"A324REKUGOOXUT","one","3156","23089","2970","2019-04-06 15:35:22.292188","actual_sec","37275"
"A324REKUGOOXUT","one","3156","23091","1800","2019-04-06 15:35:22.356242","predicted_sec","37275"
"A5ZY0QRQWZQ7G","one","3156","23269","no","2019-04-06 15:35:37.006516","ans","37276"
"A5ZY0QRQWZQ7G","one","3156","23271","2970","2019-04-06 15:35:37.069910","actual_sec","37276"
"A5ZY0QRQWZQ7G","one","3156","23273","1800","2019-04-06 15:35:37.119563","predicted_sec","37276"
"A3OV174HQJIJK8","one","3156","23348","no","2019-04-06 15:35:43.002815","ans","37277"
"A3OV174HQJIJK8","one","3156","23349","2970","2019-04-06 15:35:43.035792","actual_sec","37277"
"A3OV174HQJIJK8","one","3156","23350","1800","2019-04-06 15:35:43.094395","predicted_sec","37277"
"ABI7LAZ5192UL","one","3156","23309","no","2019-04-06 15:35:39.810888","ans","37278"
"ABI7LAZ5192UL","one","3156","23310","2970","2019-04-06 15:35:39.835779","actual_sec","37278"
"ABI7LAZ5192UL","one","3156","23311","1800","2019-04-06 15:35:39.860879","predicted_sec","37278"
"A3CVY8G619MGTI","one","3156","23372","no","2019-04-06 15:35:44.182438","ans","37279"
"A3CVY8G619MGTI","one","3156","23374","2970","2019-04-06 15:35:44.248594","actual_sec","37279"
"A3CVY8G619MGTI","one","3156","23376","1800","2019-04-06 15:35:44.319257","predicted_sec","37279"
"A2ZNOBR1582SW3","one","3156","23623","no","2019-04-06 15:36:02.880175","ans","37280"
"A2ZNOBR1582SW3","one","3156","23624","2970","2019-04-06 15:36:02.935425","actual_sec","37280"
"A2ZNOBR1582SW3","one","3156","23628","1800","2019-04-06 15:36:02.985707","predicted_sec","37280"
"A3SJNIZT71NBK2","one","3156","23908","yes","2019-04-06 15:36:20.772415","ans","37281"
"A3SJNIZT71NBK2","one","3156","23909","2970","2019-04-06 15:36:20.813859","actual_sec","37281"
"A3SJNIZT71NBK2","one","3156","23910","1800","2019-04-06 15:36:20.880807","predicted_sec","37281"
"A2LE1NG0V4ONEI","one","3156","24089","no","2019-04-06 15:36:30.514210","ans","37282"
"A2LE1NG0V4ONEI","one","3156","24091","2970","2019-04-06 15:36:30.572138","actual_sec","37282"
"A2LE1NG0V4ONEI","one","3156","24093","1800","2019-04-06 15:36:30.624840","predicted_sec","37282"
"A1TSD3O3C3ZUT6","one","3156","24670","yes","2019-04-06 15:36:59.204195","ans","37283"
"A1TSD3O3C3ZUT6","one","3156","24676","2970","2019-04-06 15:36:59.257750","actual_sec","37283"
"A1TSD3O3C3ZUT6","one","3156","24678","1800","2019-04-06 15:36:59.321295","predicted_sec","37283"
"A3MFK5UEUG95M3","one","3156","24706","no","2019-04-06 15:37:00.871337","ans","37284"
"A3MFK5UEUG95M3","one","3156","24710","2970","2019-04-06 15:37:00.936711","actual_sec","37284"
"A3MFK5UEUG95M3","one","3156","24716","1800","2019-04-06 15:37:01.005303","predicted_sec","37284"
"A23AP978617EJS","one","3156","24852","yes","2019-04-06 15:37:06.640221","ans","37285"
"A23AP978617EJS","one","3156","24854","2970","2019-04-06 15:37:06.693998","actual_sec","37285"
"A23AP978617EJS","one","3156","24857","1800","2019-04-06 15:37:06.762263","predicted_sec","37285"
"A2XJH3WC02RMXQ","one","3156","25333","no","2019-04-06 15:37:25.885457","ans","37286"
"A2XJH3WC02RMXQ","one","3156","25334","2970","2019-04-06 15:37:25.963900","actual_sec","37286"
"A2XJH3WC02RMXQ","one","3156","25335","1800","2019-04-06 15:37:26.034426","predicted_sec","37286"
"A1945USNZHTROX","one","3156","25354","no","2019-04-06 15:37:26.589087","ans","37287"
"A1945USNZHTROX","one","3156","25355","2970","2019-04-06 15:37:26.637409","actual_sec","37287"
"A1945USNZHTROX","one","3156","25356","1800","2019-04-06 15:37:26.670988","predicted_sec","37287"
"A2BZB5DH7Y9JVG","one","3156","25469","yes","2019-04-06 15:37:31.107386","ans","37288"
"A2BZB5DH7Y9JVG","one","3156","25473","2970","2019-04-06 15:37:31.173888","actual_sec","37288"
"A2BZB5DH7Y9JVG","one","3156","25476","1800","2019-04-06 15:37:31.241297","predicted_sec","37288"
"A2QYG0AO137H0H","one","3156","25550","no","2019-04-06 15:37:33.558979","ans","37289"
"A2QYG0AO137H0H","one","3156","25552","2970","2019-04-06 15:37:33.615919","actual_sec","37289"
"A2QYG0AO137H0H","one","3156","25554","1800","2019-04-06 15:37:33.665661","predicted_sec","37289"
"A1UNBT94I82S8V","one","3156","25565","no","2019-04-06 15:37:34.011650","ans","37290"
"A1UNBT94I82S8V","one","3156","25566","2970","2019-04-06 15:37:34.080013","actual_sec","37290"
"A1UNBT94I82S8V","one","3156","25567","1800","2019-04-06 15:37:34.145268","predicted_sec","37290"
"A1QTBK3WK08BP7","one","3156","25639","no","2019-04-06 15:37:36.668325","ans","37291"
"A1QTBK3WK08BP7","one","3156","25643","2970","2019-04-06 15:37:36.718788","actual_sec","37291"
"A1QTBK3WK08BP7","one","3156","25647","1800","2019-04-06 15:37:36.775785","predicted_sec","37291"
"A3VXL1AHHGZH9W","one","3156","25640","yes","2019-04-06 15:37:36.670250","ans","37292"
"A3VXL1AHHGZH9W","one","3156","25644","2970","2019-04-06 15:37:36.719595","actual_sec","37292"
"A3VXL1AHHGZH9W","one","3156","25646","1800","2019-04-06 15:37:36.774448","predicted_sec","37292"
"A1WZ7YAPM1K559","one","3156","26042","no","2019-04-06 15:37:50.484026","ans","37293"
"A1WZ7YAPM1K559","one","3156","26045","2970","2019-04-06 15:37:50.564242","actual_sec","37293"
"A1WZ7YAPM1K559","one","3156","26048","1800","2019-04-06 15:37:50.623446","predicted_sec","37293"
"A2CAVHHY7X7YBP","one","3156","26197","no","2019-04-06 15:37:55.501789","ans","37294"
"A2CAVHHY7X7YBP","one","3156","26200","2970","2019-04-06 15:37:55.550967","actual_sec","37294"
"A2CAVHHY7X7YBP","one","3156","26202","1800","2019-04-06 15:37:55.601277","predicted_sec","37294"
"A3LPZVG62RNVL8","one","3156","26719","no","2019-04-06 15:38:11.794278","ans","37295"
"A3LPZVG62RNVL8","one","3156","26720","2970","2019-04-06 15:38:11.825858","actual_sec","37295"
"A3LPZVG62RNVL8","one","3156","26721","1800","2019-04-06 15:38:11.859344","predicted_sec","37295"
"A3VFNAB7V9J53T","one","3156","27176","yes","2019-04-06 15:38:29.199959","ans","37296"
"A3VFNAB7V9J53T","one","3156","27177","2970","2019-04-06 15:38:29.231958","actual_sec","37296"
"A3VFNAB7V9J53T","one","3156","27179","1800","2019-04-06 15:38:29.282313","predicted_sec","37296"
"A3CLGUZHWU3699","one","3156","27172","no","2019-04-06 15:38:28.624419","ans","37297"
"A3CLGUZHWU3699","one","3156","27174","2970","2019-04-06 15:38:28.691753","actual_sec","37297"
"A3CLGUZHWU3699","one","3156","27175","1800","2019-04-06 15:38:28.739508","predicted_sec","37297"
"A4QDCBGN79832","one","3156","27358","yes","2019-04-06 15:38:35.279108","ans","37298"
"A4QDCBGN79832","one","3156","27361","2970","2019-04-06 15:38:35.348134","actual_sec","37298"
"A4QDCBGN79832","one","3156","27363","1800","2019-04-06 15:38:35.411517","predicted_sec","37298"
"A3L0DCUXI7X3A9","one","3156","27442","no","2019-04-06 15:38:38.481706","ans","37299"
"A3L0DCUXI7X3A9","one","3156","27447","2970","2019-04-06 15:38:38.531496","actual_sec","37299"
"A3L0DCUXI7X3A9","one","3156","27449","1800","2019-04-06 15:38:38.589257","predicted_sec","37299"
"A140SSBQN3MMBA","one","3156","28043","no","2019-04-06 15:38:58.237570","ans","37300"
"A140SSBQN3MMBA","one","3156","28046","2970","2019-04-06 15:38:58.303806","actual_sec","37300"
"A140SSBQN3MMBA","one","3156","28049","1800","2019-04-06 15:38:58.371667","predicted_sec","37300"
"AF3K80U0YQJMZ","one","3156","28191","no","2019-04-06 15:39:02.893008","ans","37301"
"AF3K80U0YQJMZ","one","3156","28195","2970","2019-04-06 15:39:02.971780","actual_sec","37301"
"AF3K80U0YQJMZ","one","3156","28196","1800","2019-04-06 15:39:03.034661","predicted_sec","37301"
"A3AJ1FK1HXDM6E","one","3156","28454","no","2019-04-06 15:39:12.251510","ans","37302"
"A3AJ1FK1HXDM6E","one","3156","28456","2970","2019-04-06 15:39:12.300957","actual_sec","37302"
"A3AJ1FK1HXDM6E","one","3156","28458","1800","2019-04-06 15:39:12.354790","predicted_sec","37302"
"A1MN0DHHHW8VIL","one","3156","29758","no","2019-04-06 15:39:55.745170","ans","37303"
"A1MN0DHHHW8VIL","one","3156","29760","2970","2019-04-06 15:39:55.810680","actual_sec","37303"
"A1MN0DHHHW8VIL","one","3156","29763","1800","2019-04-06 15:39:55.876251","predicted_sec","37303"
"A3L2UXYEVOU5UI","one","3156","29866","no","2019-04-06 15:40:00.075174","ans","37304"
"A3L2UXYEVOU5UI","one","3156","29868","2970","2019-04-06 15:40:00.164918","actual_sec","37304"
"A3L2UXYEVOU5UI","one","3156","29870","1800","2019-04-06 15:40:00.211740","predicted_sec","37304"
"ADH9I9TEDVL9K","one","3156","31115","no","2019-04-06 15:40:55.839126","ans","37305"
"ADH9I9TEDVL9K","one","3156","31118","2970","2019-04-06 15:40:55.886203","actual_sec","37305"
"ADH9I9TEDVL9K","one","3156","31123","1800","2019-04-06 15:40:55.961586","predicted_sec","37305"
"A2TDGWWPX6IMIZ","one","3156","31279","no","2019-04-06 15:41:03.641543","ans","37306"
"A2TDGWWPX6IMIZ","one","3156","31281","2970","2019-04-06 15:41:03.706492","actual_sec","37306"
"A2TDGWWPX6IMIZ","one","3156","31283","1800","2019-04-06 15:41:03.756757","predicted_sec","37306"
"A29XSBEHUDS8W2","one","3156","31826","no","2019-04-06 15:41:30.505427","ans","37307"
"A29XSBEHUDS8W2","one","3156","31828","2970","2019-04-06 15:41:30.557882","actual_sec","37307"
"A29XSBEHUDS8W2","one","3156","31830","1800","2019-04-06 15:41:30.605591","predicted_sec","37307"
"AKZ8SFOAI4RZN","one","3156","32195","no","2019-04-06 15:41:46.438943","ans","37308"
"AKZ8SFOAI4RZN","one","3156","32196","2970","2019-04-06 15:41:46.471482","actual_sec","37308"
"AKZ8SFOAI4RZN","one","3156","32197","1800","2019-04-06 15:41:46.504835","predicted_sec","37308"
"A243X2Y9HP7630","one","3156","33128","no","2019-04-06 15:42:33.006471","ans","37309"
"A243X2Y9HP7630","one","3156","33130","2970","2019-04-06 15:42:33.073012","actual_sec","37309"
"A243X2Y9HP7630","one","3156","33132","1800","2019-04-06 15:42:33.105173","predicted_sec","37309"
"A369HDC6T90Q1H","one","3156","33750","yes","2019-04-06 15:43:13.319849","ans","37310"
"A369HDC6T90Q1H","one","3156","33751","2970","2019-04-06 15:43:13.350108","actual_sec","37310"
"A369HDC6T90Q1H","one","3156","33752","1800","2019-04-06 15:43:13.377233","predicted_sec","37310"
"A31FYEC0E2LNAM","one","3156","34001","no","2019-04-06 15:43:34.614630","ans","37311"
"A31FYEC0E2LNAM","one","3156","34002","2970","2019-04-06 15:43:34.672020","actual_sec","37311"
"A31FYEC0E2LNAM","one","3156","34003","1800","2019-04-06 15:43:34.736992","predicted_sec","37311"
"A13ZQUB0RP52KP","one","3156","34249","no","2019-04-06 15:43:54.086305","ans","37312"
"A13ZQUB0RP52KP","one","3156","34250","2970","2019-04-06 15:43:54.119471","actual_sec","37312"
"A13ZQUB0RP52KP","one","3156","34251","1800","2019-04-06 15:43:54.169683","predicted_sec","37312"
"A1ZGUINLRI34VO","one","3156","35265","no","2019-04-06 15:45:18.506624","ans","37313"
"A1ZGUINLRI34VO","one","3156","35266","2970","2019-04-06 15:45:18.572897","actual_sec","37313"
"A1ZGUINLRI34VO","one","3156","35267","1800","2019-04-06 15:45:18.606279","predicted_sec","37313"
"A12MVC9R26VPZ4","one","3156","35433","yes","2019-04-06 15:45:39.331874","ans","37314"
"A12MVC9R26VPZ4","one","3156","35434","2970","2019-04-06 15:45:39.364959","actual_sec","37314"
"A12MVC9R26VPZ4","one","3156","35435","1800","2019-04-06 15:45:39.398420","predicted_sec","37314"
"A2UF26QQNQOFCZ","one","3156","35575","no","2019-04-06 15:45:57.592939","ans","37315"
"A2UF26QQNQOFCZ","one","3156","35576","2970","2019-04-06 15:45:57.625969","actual_sec","37315"
"A2UF26QQNQOFCZ","one","3156","35577","1800","2019-04-06 15:45:57.676257","predicted_sec","37315"
"AY9I16S873LKM","one","3156","35610","yes","2019-04-06 15:46:01.218799","ans","37316"
"AY9I16S873LKM","one","3156","35611","2970","2019-04-06 15:46:01.275921","actual_sec","37316"
"AY9I16S873LKM","one","3156","35612","1800","2019-04-06 15:46:01.309319","predicted_sec","37316"
"A2P7IU3JLL4VW2","one","3156","35757","yes","2019-04-06 15:46:19.016631","ans","37317"
"A2P7IU3JLL4VW2","one","3156","35758","2970","2019-04-06 15:46:19.040968","actual_sec","37317"
"A2P7IU3JLL4VW2","one","3156","35760","1800","2019-04-06 15:46:19.091083","predicted_sec","37317"
"A22EONKWYRJTYP","one","3156","35739","yes","2019-04-06 15:46:16.928326","ans","37318"
"A22EONKWYRJTYP","one","3156","35740","2970","2019-04-06 15:46:16.961332","actual_sec","37318"
"A22EONKWYRJTYP","one","3156","35741","1800","2019-04-06 15:46:16.994830","predicted_sec","37318"
"A18EWG6CNKAO2J","one","3156","35742","no","2019-04-06 15:46:17.153956","ans","37319"
"A18EWG6CNKAO2J","one","3156","35743","2970","2019-04-06 15:46:17.186629","actual_sec","37319"
"A18EWG6CNKAO2J","one","3156","35744","1800","2019-04-06 15:46:17.220240","predicted_sec","37319"
"A2H5UA2MUBT4QX","one","3157","23019","yes","2019-04-06 15:35:15.631669","ans","37320"
"A2H5UA2MUBT4QX","one","3157","23020","360","2019-04-06 15:35:15.681484","actual_sec","37320"
"A2H5UA2MUBT4QX","one","3157","23021","180","2019-04-06 15:35:15.715164","predicted_sec","37320"
"A39BE8IWST2EY6","one","3157","23036","no","2019-04-06 15:35:17.494364","ans","37321"
"A39BE8IWST2EY6","one","3157","23038","360","2019-04-06 15:35:17.560806","actual_sec","37321"
"A39BE8IWST2EY6","one","3157","23039","180","2019-04-06 15:35:17.627783","predicted_sec","37321"
"A8WLCSZLNZ8BL","one","3157","23060","no","2019-04-06 15:35:19.766780","ans","37322"
"A8WLCSZLNZ8BL","one","3157","23062","360","2019-04-06 15:35:19.833303","actual_sec","37322"
"A8WLCSZLNZ8BL","one","3157","23063","180","2019-04-06 15:35:19.900422","predicted_sec","37322"
"A3L3QOG7X0242","one","3157","23074","no","2019-04-06 15:35:21.553332","ans","37323"
"A3L3QOG7X0242","one","3157","23076","360","2019-04-06 15:35:21.603176","actual_sec","37323"
"A3L3QOG7X0242","one","3157","23078","180","2019-04-06 15:35:21.653257","predicted_sec","37323"
"A2WWMDOUR0HL4Q","one","3157","23085","no","2019-04-06 15:35:22.155886","ans","37324"
"A2WWMDOUR0HL4Q","one","3157","23086","360","2019-04-06 15:35:22.221853","actual_sec","37324"
"A2WWMDOUR0HL4Q","one","3157","23088","180","2019-04-06 15:35:22.255222","predicted_sec","37324"
"A324REKUGOOXUT","one","3157","23109","yes","2019-04-06 15:35:24.051745","ans","37325"
"A324REKUGOOXUT","one","3157","23110","360","2019-04-06 15:35:24.104168","actual_sec","37325"
"A324REKUGOOXUT","one","3157","23111","180","2019-04-06 15:35:24.134868","predicted_sec","37325"
"A5ZY0QRQWZQ7G","one","3157","23336","no","2019-04-06 15:35:41.575410","ans","37326"
"A5ZY0QRQWZQ7G","one","3157","23338","360","2019-04-06 15:35:41.641958","actual_sec","37326"
"A5ZY0QRQWZQ7G","one","3157","23341","180","2019-04-06 15:35:41.708721","predicted_sec","37326"
"ABI7LAZ5192UL","one","3157","23387","yes","2019-04-06 15:35:45.459647","ans","37327"
"ABI7LAZ5192UL","one","3157","23388","360","2019-04-06 15:35:45.493875","actual_sec","37327"
"ABI7LAZ5192UL","one","3157","23390","180","2019-04-06 15:35:45.544247","predicted_sec","37327"
"A3OV174HQJIJK8","one","3157","23381","yes","2019-04-06 15:35:44.992950","ans","37328"
"A3OV174HQJIJK8","one","3157","23382","360","2019-04-06 15:35:45.025805","actual_sec","37328"
"A3OV174HQJIJK8","one","3157","23383","180","2019-04-06 15:35:45.051001","predicted_sec","37328"
"A3CVY8G619MGTI","one","3157","23453","no","2019-04-06 15:35:50.340923","ans","37329"
"A3CVY8G619MGTI","one","3157","23455","360","2019-04-06 15:35:50.390674","actual_sec","37329"
"A3CVY8G619MGTI","one","3157","23457","180","2019-04-06 15:35:50.440980","predicted_sec","37329"
"A2ZNOBR1582SW3","one","3157","23715","no","2019-04-06 15:36:09.010541","ans","37330"
"A2ZNOBR1582SW3","one","3157","23716","360","2019-04-06 15:36:09.043141","actual_sec","37330"
"A2ZNOBR1582SW3","one","3157","23717","180","2019-04-06 15:36:09.076541","predicted_sec","37330"
"A3SJNIZT71NBK2","one","3157","23966","yes","2019-04-06 15:36:23.274733","ans","37331"
"A3SJNIZT71NBK2","one","3157","23968","360","2019-04-06 15:36:23.340664","actual_sec","37331"
"A3SJNIZT71NBK2","one","3157","23969","180","2019-04-06 15:36:23.406951","predicted_sec","37331"
"A2LE1NG0V4ONEI","one","3157","24124","yes","2019-04-06 15:36:32.878845","ans","37332"
"A2LE1NG0V4ONEI","one","3157","24126","360","2019-04-06 15:36:32.962165","actual_sec","37332"
"A2LE1NG0V4ONEI","one","3157","24130","180","2019-04-06 15:36:33.031429","predicted_sec","37332"
"A1TSD3O3C3ZUT6","one","3157","24722","yes","2019-04-06 15:37:01.065557","ans","37333"
"A1TSD3O3C3ZUT6","one","3157","24723","360","2019-04-06 15:37:01.111896","actual_sec","37333"
"A1TSD3O3C3ZUT6","one","3157","24724","180","2019-04-06 15:37:01.161081","predicted_sec","37333"
"A3MFK5UEUG95M3","one","3157","24778","no","2019-04-06 15:37:03.633613","ans","37334"
"A3MFK5UEUG95M3","one","3157","24781","360","2019-04-06 15:37:03.698809","actual_sec","37334"
"A3MFK5UEUG95M3","one","3157","24784","180","2019-04-06 15:37:03.765289","predicted_sec","37334"
"A23AP978617EJS","one","3157","24923","yes","2019-04-06 15:37:09.574772","ans","37335"
"A23AP978617EJS","one","3157","24925","360","2019-04-06 15:37:09.634837","actual_sec","37335"
"A23AP978617EJS","one","3157","24928","180","2019-04-06 15:37:09.683054","predicted_sec","37335"
"A2XJH3WC02RMXQ","one","3157","25465","no","2019-04-06 15:37:31.006333","ans","37336"
"A2XJH3WC02RMXQ","one","3157","25466","360","2019-04-06 15:37:31.072792","actual_sec","37336"
"A2XJH3WC02RMXQ","one","3157","25470","180","2019-04-06 15:37:31.142534","predicted_sec","37336"
"A1945USNZHTROX","one","3157","25406","no","2019-04-06 15:37:28.636387","ans","37337"
"A1945USNZHTROX","one","3157","25410","360","2019-04-06 15:37:28.798683","actual_sec","37337"
"A1945USNZHTROX","one","3157","25419","180","2019-04-06 15:37:28.876206","predicted_sec","37337"
"A2BZB5DH7Y9JVG","one","3157","25557","yes","2019-04-06 15:37:33.711935","ans","37338"
"A2BZB5DH7Y9JVG","one","3157","25558","360","2019-04-06 15:37:33.770993","actual_sec","37338"
"A2BZB5DH7Y9JVG","one","3157","25561","180","2019-04-06 15:37:33.803519","predicted_sec","37338"
"A2QYG0AO137H0H","one","3157","25635","no","2019-04-06 15:37:36.596252","ans","37339"
"A2QYG0AO137H0H","one","3157","25638","360","2019-04-06 15:37:36.640296","actual_sec","37339"
"A2QYG0AO137H0H","one","3157","25642","180","2019-04-06 15:37:36.690851","predicted_sec","37339"
"A1UNBT94I82S8V","one","3157","25667","no","2019-04-06 15:37:37.570551","ans","37340"
"A1UNBT94I82S8V","one","3157","25670","360","2019-04-06 15:37:37.640115","actual_sec","37340"
"A1UNBT94I82S8V","one","3157","25674","180","2019-04-06 15:37:37.703515","predicted_sec","37340"
"A3VXL1AHHGZH9W","one","3157","25704","yes","2019-04-06 15:37:38.551260","ans","37341"
"A3VXL1AHHGZH9W","one","3157","25707","360","2019-04-06 15:37:38.600614","actual_sec","37341"
"A3VXL1AHHGZH9W","one","3157","25710","180","2019-04-06 15:37:38.676007","predicted_sec","37341"
"A1QTBK3WK08BP7","one","3157","25736","no","2019-04-06 15:37:39.863343","ans","37342"
"A1QTBK3WK08BP7","one","3157","25738","360","2019-04-06 15:37:39.908587","actual_sec","37342"
"A1QTBK3WK08BP7","one","3157","25741","180","2019-04-06 15:37:39.963079","predicted_sec","37342"
"A1WZ7YAPM1K559","one","3157","26149","no","2019-04-06 15:37:53.945426","ans","37343"
"A1WZ7YAPM1K559","one","3157","26151","360","2019-04-06 15:37:53.994337","actual_sec","37343"
"A1WZ7YAPM1K559","one","3157","26154","180","2019-04-06 15:37:54.044404","predicted_sec","37343"
"A2CAVHHY7X7YBP","one","3157","26285","no","2019-04-06 15:37:58.293213","ans","37344"
"A2CAVHHY7X7YBP","one","3157","26290","360","2019-04-06 15:37:58.357988","actual_sec","37344"
"A2CAVHHY7X7YBP","one","3157","26293","180","2019-04-06 15:37:58.423013","predicted_sec","37344"
"A3LPZVG62RNVL8","one","3157","26818","no","2019-04-06 15:38:16.018190","ans","37345"
"A3LPZVG62RNVL8","one","3157","26821","360","2019-04-06 15:38:16.084975","actual_sec","37345"
"A3LPZVG62RNVL8","one","3157","26826","180","2019-04-06 15:38:16.156468","predicted_sec","37345"
"A3VFNAB7V9J53T","one","3157","27301","yes","2019-04-06 15:38:33.377391","ans","37346"
"A3VFNAB7V9J53T","one","3157","27303","360","2019-04-06 15:38:33.443304","actual_sec","37346"
"A3VFNAB7V9J53T","one","3157","27305","180","2019-04-06 15:38:33.509893","predicted_sec","37346"
"A3CLGUZHWU3699","one","3157","27289","yes","2019-04-06 15:38:32.857192","ans","37347"
"A3CLGUZHWU3699","one","3157","27290","360","2019-04-06 15:38:32.919605","actual_sec","37347"
"A3CLGUZHWU3699","one","3157","27292","180","2019-04-06 15:38:32.957128","predicted_sec","37347"
"A4QDCBGN79832","one","3157","27445","yes","2019-04-06 15:38:38.508583","ans","37348"
"A4QDCBGN79832","one","3157","27448","360","2019-04-06 15:38:38.558822","actual_sec","37348"
"A4QDCBGN79832","one","3157","27450","180","2019-04-06 15:38:38.625565","predicted_sec","37348"
"A3L0DCUXI7X3A9","one","3157","27539","no","2019-04-06 15:38:41.774170","ans","37349"
"A3L0DCUXI7X3A9","one","3157","27542","360","2019-04-06 15:38:41.855870","actual_sec","37349"
"A3L0DCUXI7X3A9","one","3157","27544","180","2019-04-06 15:38:41.905781","predicted_sec","37349"
"A140SSBQN3MMBA","one","3157","28133","yes","2019-04-06 15:39:01.253281","ans","37350"
"A140SSBQN3MMBA","one","3157","28139","360","2019-04-06 15:39:01.324924","actual_sec","37350"
"A140SSBQN3MMBA","one","3157","28144","180","2019-04-06 15:39:01.388911","predicted_sec","37350"
"AF3K80U0YQJMZ","one","3157","28445","yes","2019-04-06 15:39:12.034001","ans","37351"
"AF3K80U0YQJMZ","one","3157","28447","360","2019-04-06 15:39:12.102227","actual_sec","37351"
"AF3K80U0YQJMZ","one","3157","28449","180","2019-04-06 15:39:12.166395","predicted_sec","37351"
"A3AJ1FK1HXDM6E","one","3157","28519","yes","2019-04-06 15:39:14.176257","ans","37352"
