"mturk_worker_id","template_name","nanotask_id","id","value","time_created","name","ticket_id"
"A250FES5PFCGK9","one","1905","7883","900","2019-04-04 20:35:14.769869","predicted_sec","12800"
"A2WWMDOUR0HL4Q","one","1905","8115","no","2019-04-04 20:38:44.488378","ans","12801"
"A2WWMDOUR0HL4Q","one","1905","8116","1800","2019-04-04 20:38:44.529582","actual_sec","12801"
"A2WWMDOUR0HL4Q","one","1905","8117","900","2019-04-04 20:38:44.554417","predicted_sec","12801"
"A1ILD5BPLI8X1P","one","1905","8356","no","2019-04-04 20:49:36.194859","ans","12802"
"A1ILD5BPLI8X1P","one","1905","8357","1800","2019-04-04 20:49:36.227498","actual_sec","12802"
"A1ILD5BPLI8X1P","one","1905","8358","900","2019-04-04 20:49:36.260964","predicted_sec","12802"
"A3LJ2FHESYV9QQ","one","1905","8619","no","2019-04-04 20:55:57.797495","ans","12803"
"A3LJ2FHESYV9QQ","one","1905","8620","1800","2019-04-04 20:55:57.830516","actual_sec","12803"
"A3LJ2FHESYV9QQ","one","1905","8621","900","2019-04-04 20:55:57.863955","predicted_sec","12803"
"A2Z4JNZ06GGQIP","one","1905","8857","yes","2019-04-04 20:58:01.956020","ans","12804"
"A2Z4JNZ06GGQIP","one","1905","8858","1800","2019-04-04 20:58:02.022620","actual_sec","12804"
"A2Z4JNZ06GGQIP","one","1905","8859","900","2019-04-04 20:58:02.056098","predicted_sec","12804"
"A250FES5PFCGK9","one","1906","7884","yes","2019-04-04 20:35:17.353716","ans","12805"
"A250FES5PFCGK9","one","1906","7885","180","2019-04-04 20:35:17.386591","actual_sec","12805"
"A250FES5PFCGK9","one","1906","7886","120","2019-04-04 20:35:17.420586","predicted_sec","12805"
"A2WWMDOUR0HL4Q","one","1906","8118","yes","2019-04-04 20:38:48.880858","ans","12806"
"A2WWMDOUR0HL4Q","one","1906","8119","180","2019-04-04 20:38:48.930538","actual_sec","12806"
"A2WWMDOUR0HL4Q","one","1906","8120","120","2019-04-04 20:38:48.963926","predicted_sec","12806"
"A1ILD5BPLI8X1P","one","1906","8359","yes","2019-04-04 20:49:38.345225","ans","12807"
"A1ILD5BPLI8X1P","one","1906","8360","180","2019-04-04 20:49:38.377803","actual_sec","12807"
"A1ILD5BPLI8X1P","one","1906","8361","120","2019-04-04 20:49:38.427927","predicted_sec","12807"
"A3LJ2FHESYV9QQ","one","1906","8622","no","2019-04-04 20:56:00.265867","ans","12808"
"A3LJ2FHESYV9QQ","one","1906","8623","180","2019-04-04 20:56:00.298426","actual_sec","12808"
"A3LJ2FHESYV9QQ","one","1906","8624","120","2019-04-04 20:56:00.331864","predicted_sec","12808"
"A2Z4JNZ06GGQIP","one","1906","8860","yes","2019-04-04 20:58:03.523625","ans","12809"
"A2Z4JNZ06GGQIP","one","1906","8861","180","2019-04-04 20:58:03.548364","actual_sec","12809"
"A2Z4JNZ06GGQIP","one","1906","8862","120","2019-04-04 20:58:03.574058","predicted_sec","12809"
"A5ZY0QRQWZQ7G","one","1906","9082","yes","2019-04-04 21:04:21.465258","ans","12810"
"A5ZY0QRQWZQ7G","one","1906","9083","180","2019-04-04 21:04:21.498317","actual_sec","12810"
"A5ZY0QRQWZQ7G","one","1906","9084","120","2019-04-04 21:04:21.531790","predicted_sec","12810"
"A39BE8IWST2EY6","one","1906","9327","yes","2019-04-04 21:20:50.820974","ans","12811"
"A39BE8IWST2EY6","one","1906","9328","180","2019-04-04 21:20:50.870499","actual_sec","12811"
"A39BE8IWST2EY6","one","1906","9329","120","2019-04-04 21:20:50.912092","predicted_sec","12811"
"A1VJ6JU89HP7MC","one","1906","9567","yes","2019-04-04 21:25:38.841074","ans","12812"
"A1VJ6JU89HP7MC","one","1906","9568","180","2019-04-04 21:25:38.874142","actual_sec","12812"
"A1VJ6JU89HP7MC","one","1906","9569","120","2019-04-04 21:25:38.907713","predicted_sec","12812"
"A26W4V36I6LJZJ","one","1906","9812","yes","2019-04-04 21:33:46.204994","ans","12813"
"A26W4V36I6LJZJ","one","1906","9813","180","2019-04-04 21:33:46.238035","actual_sec","12813"
"A26W4V36I6LJZJ","one","1906","9814","120","2019-04-04 21:33:46.271457","predicted_sec","12813"
"A3PKRE6BMAAJB1","one","1906","10008","yes","2019-04-04 21:42:25.728162","ans","12814"
"A3PKRE6BMAAJB1","one","1906","10009","180","2019-04-04 21:42:25.761089","actual_sec","12814"
"A3PKRE6BMAAJB1","one","1906","10010","120","2019-04-04 21:42:25.794578","predicted_sec","12814"
"A250FES5PFCGK9","one","1907","7887","no","2019-04-04 20:35:19.805077","ans","12815"
"A250FES5PFCGK9","one","1907","7888","345","2019-04-04 20:35:19.829742","actual_sec","12815"
"A250FES5PFCGK9","one","1907","7889","120","2019-04-04 20:35:19.854864","predicted_sec","12815"
"A2WWMDOUR0HL4Q","one","1907","8121","yes","2019-04-04 20:38:52.998671","ans","12816"
"A2WWMDOUR0HL4Q","one","1907","8122","345","2019-04-04 20:38:53.031590","actual_sec","12816"
"A2WWMDOUR0HL4Q","one","1907","8123","120","2019-04-04 20:38:53.065021","predicted_sec","12816"
"A1ILD5BPLI8X1P","one","1907","8362","no","2019-04-04 20:49:40.896665","ans","12817"
"A1ILD5BPLI8X1P","one","1907","8363","345","2019-04-04 20:49:40.929009","actual_sec","12817"
"A1ILD5BPLI8X1P","one","1907","8364","120","2019-04-04 20:49:40.954058","predicted_sec","12817"
"A3LJ2FHESYV9QQ","one","1907","8625","no","2019-04-04 20:56:02.400393","ans","12818"
"A3LJ2FHESYV9QQ","one","1907","8626","345","2019-04-04 20:56:02.432693","actual_sec","12818"
"A3LJ2FHESYV9QQ","one","1907","8627","120","2019-04-04 20:56:02.457754","predicted_sec","12818"
"A2Z4JNZ06GGQIP","one","1907","8863","yes","2019-04-04 20:58:04.716450","ans","12819"
"A2Z4JNZ06GGQIP","one","1907","8864","345","2019-04-04 20:58:04.749461","actual_sec","12819"
"A2Z4JNZ06GGQIP","one","1907","8865","120","2019-04-04 20:58:04.782905","predicted_sec","12819"
"A5ZY0QRQWZQ7G","one","1907","9085","yes","2019-04-04 21:04:23.582226","ans","12820"
"A5ZY0QRQWZQ7G","one","1907","9086","345","2019-04-04 21:04:23.615219","actual_sec","12820"
"A5ZY0QRQWZQ7G","one","1907","9087","120","2019-04-04 21:04:23.648582","predicted_sec","12820"
"A39BE8IWST2EY6","one","1907","9330","no","2019-04-04 21:20:55.322236","ans","12821"
"A39BE8IWST2EY6","one","1907","9331","345","2019-04-04 21:20:55.354572","actual_sec","12821"
"A39BE8IWST2EY6","one","1907","9332","120","2019-04-04 21:20:55.387981","predicted_sec","12821"
"A1VJ6JU89HP7MC","one","1907","9570","yes","2019-04-04 21:25:40.841928","ans","12822"
"A1VJ6JU89HP7MC","one","1907","9571","345","2019-04-04 21:25:40.891157","actual_sec","12822"
"A1VJ6JU89HP7MC","one","1907","9572","120","2019-04-04 21:25:40.932912","predicted_sec","12822"
"A26W4V36I6LJZJ","one","1907","9815","yes","2019-04-04 21:33:48.539104","ans","12823"
"A26W4V36I6LJZJ","one","1907","9816","345","2019-04-04 21:33:48.572084","actual_sec","12823"
"A26W4V36I6LJZJ","one","1907","9817","120","2019-04-04 21:33:48.605547","predicted_sec","12823"
"A3PKRE6BMAAJB1","one","1907","10011","no","2019-04-04 21:42:29.245917","ans","12824"
"A3PKRE6BMAAJB1","one","1907","10012","345","2019-04-04 21:42:29.270395","actual_sec","12824"
"A3PKRE6BMAAJB1","one","1907","10013","120","2019-04-04 21:42:29.295413","predicted_sec","12824"
"A250FES5PFCGK9","one","1908","7893","no","2019-04-04 20:35:21.889652","ans","12825"
"A250FES5PFCGK9","one","1908","7894","630","2019-04-04 20:35:21.931066","actual_sec","12825"
"A250FES5PFCGK9","one","1908","7895","300","2019-04-04 20:35:21.964540","predicted_sec","12825"
"A2WWMDOUR0HL4Q","one","1908","8124","no","2019-04-04 20:38:56.624232","ans","12826"
"A2WWMDOUR0HL4Q","one","1908","8125","630","2019-04-04 20:38:56.648911","actual_sec","12826"
"A2WWMDOUR0HL4Q","one","1908","8126","300","2019-04-04 20:38:56.674093","predicted_sec","12826"
"A1ILD5BPLI8X1P","one","1908","8365","no","2019-04-04 20:49:42.805872","ans","12827"
"A1ILD5BPLI8X1P","one","1908","8366","630","2019-04-04 20:49:42.838300","actual_sec","12827"
"A1ILD5BPLI8X1P","one","1908","8367","300","2019-04-04 20:49:42.871647","predicted_sec","12827"
"A3LJ2FHESYV9QQ","one","1908","8628","no","2019-04-04 20:56:04.609628","ans","12828"
"A3LJ2FHESYV9QQ","one","1908","8629","630","2019-04-04 20:56:04.650819","actual_sec","12828"
"A3LJ2FHESYV9QQ","one","1908","8630","300","2019-04-04 20:56:04.692493","predicted_sec","12828"
"A2Z4JNZ06GGQIP","one","1908","8866","yes","2019-04-04 20:58:06.325654","ans","12829"
"A2Z4JNZ06GGQIP","one","1908","8867","630","2019-04-04 20:58:06.358609","actual_sec","12829"
"A2Z4JNZ06GGQIP","one","1908","8868","300","2019-04-04 20:58:06.392073","predicted_sec","12829"
"A5ZY0QRQWZQ7G","one","1908","9088","no","2019-04-04 21:04:28.082610","ans","12830"
"A5ZY0QRQWZQ7G","one","1908","9089","630","2019-04-04 21:04:28.107342","actual_sec","12830"
"A5ZY0QRQWZQ7G","one","1908","9090","300","2019-04-04 21:04:28.132480","predicted_sec","12830"
"A39BE8IWST2EY6","one","1908","9333","no","2019-04-04 21:21:12.602801","ans","12831"
"A39BE8IWST2EY6","one","1908","9334","630","2019-04-04 21:21:12.635806","actual_sec","12831"
"A39BE8IWST2EY6","one","1908","9335","300","2019-04-04 21:21:12.669259","predicted_sec","12831"
"A1VJ6JU89HP7MC","one","1908","9573","yes","2019-04-04 21:25:43.275890","ans","12832"
"A1VJ6JU89HP7MC","one","1908","9574","630","2019-04-04 21:25:43.308870","actual_sec","12832"
"A1VJ6JU89HP7MC","one","1908","9575","300","2019-04-04 21:25:43.342283","predicted_sec","12832"
"A26W4V36I6LJZJ","one","1908","9818","no","2019-04-04 21:33:52.364365","ans","12833"
"A26W4V36I6LJZJ","one","1908","9819","630","2019-04-04 21:33:52.389013","actual_sec","12833"
"A26W4V36I6LJZJ","one","1908","9820","300","2019-04-04 21:33:52.430672","predicted_sec","12833"
"A3PKRE6BMAAJB1","one","1908","10014","yes","2019-04-04 21:42:32.763088","ans","12834"
"A3PKRE6BMAAJB1","one","1908","10015","630","2019-04-04 21:42:32.796198","actual_sec","12834"
"A3PKRE6BMAAJB1","one","1908","10016","300","2019-04-04 21:42:32.854749","predicted_sec","12834"
"A250FES5PFCGK9","one","1909","7896","no","2019-04-04 20:35:24.624120","ans","12835"
"A250FES5PFCGK9","one","1909","7897","250","2019-04-04 20:35:24.657232","actual_sec","12835"
"A250FES5PFCGK9","one","1909","7898","30","2019-04-04 20:35:24.690651","predicted_sec","12835"
"A2WWMDOUR0HL4Q","one","1909","8127","no","2019-04-04 20:38:59.942303","ans","12836"
"A2WWMDOUR0HL4Q","one","1909","8128","250","2019-04-04 20:38:59.975243","actual_sec","12836"
"A2WWMDOUR0HL4Q","one","1909","8129","30","2019-04-04 20:39:00.008651","predicted_sec","12836"
"A1ILD5BPLI8X1P","one","1909","8368","no","2019-04-04 20:49:44.964648","ans","12837"
"A1ILD5BPLI8X1P","one","1909","8369","250","2019-04-04 20:49:44.998091","actual_sec","12837"
"A1ILD5BPLI8X1P","one","1909","8370","30","2019-04-04 20:49:45.031134","predicted_sec","12837"
"A3LJ2FHESYV9QQ","one","1909","8631","no","2019-04-04 20:56:06.710613","ans","12838"
"A3LJ2FHESYV9QQ","one","1909","8632","250","2019-04-04 20:56:06.826567","actual_sec","12838"
"A3LJ2FHESYV9QQ","one","1909","8633","30","2019-04-04 20:56:06.859901","predicted_sec","12838"
"A2Z4JNZ06GGQIP","one","1909","8869","yes","2019-04-04 20:58:07.684724","ans","12839"
"A2Z4JNZ06GGQIP","one","1909","8870","250","2019-04-04 20:58:07.717736","actual_sec","12839"
"A2Z4JNZ06GGQIP","one","1909","8871","30","2019-04-04 20:58:07.751150","predicted_sec","12839"
"A5ZY0QRQWZQ7G","one","1909","9091","yes","2019-04-04 21:04:30.957992","ans","12840"
"A5ZY0QRQWZQ7G","one","1909","9092","250","2019-04-04 21:04:30.990990","actual_sec","12840"
"A5ZY0QRQWZQ7G","one","1909","9093","30","2019-04-04 21:04:31.024440","predicted_sec","12840"
"A39BE8IWST2EY6","one","1909","9336","no","2019-04-04 21:21:21.735684","ans","12841"
"A39BE8IWST2EY6","one","1909","9337","250","2019-04-04 21:21:21.760443","actual_sec","12841"
"A39BE8IWST2EY6","one","1909","9338","30","2019-04-04 21:21:21.785630","predicted_sec","12841"
"A1VJ6JU89HP7MC","one","1909","9576","yes","2019-04-04 21:25:45.301170","ans","12842"
"A1VJ6JU89HP7MC","one","1909","9577","250","2019-04-04 21:25:45.334245","actual_sec","12842"
"A1VJ6JU89HP7MC","one","1909","9578","30","2019-04-04 21:25:45.367742","predicted_sec","12842"
"A26W4V36I6LJZJ","one","1909","9821","no","2019-04-04 21:33:55.314738","ans","12843"
"A26W4V36I6LJZJ","one","1909","9822","250","2019-04-04 21:33:55.347631","actual_sec","12843"
"A26W4V36I6LJZJ","one","1909","9823","30","2019-04-04 21:33:55.381235","predicted_sec","12843"
"A3PKRE6BMAAJB1","one","1909","10017","yes","2019-04-04 21:42:35.555655","ans","12844"
"A3PKRE6BMAAJB1","one","1909","10018","250","2019-04-04 21:42:35.588722","actual_sec","12844"
"A3PKRE6BMAAJB1","one","1909","10019","30","2019-04-04 21:42:35.622223","predicted_sec","12844"
"A250FES5PFCGK9","one","1910","7899","no","2019-04-04 20:35:26.332969","ans","12845"
"A250FES5PFCGK9","one","1910","7900","1380","2019-04-04 20:35:26.366440","actual_sec","12845"
"A250FES5PFCGK9","one","1910","7901","900","2019-04-04 20:35:26.399973","predicted_sec","12845"
"A2WWMDOUR0HL4Q","one","1910","8130","no","2019-04-04 20:39:03.368102","ans","12846"
"A2WWMDOUR0HL4Q","one","1910","8131","1380","2019-04-04 20:39:03.401217","actual_sec","12846"
"A2WWMDOUR0HL4Q","one","1910","8132","900","2019-04-04 20:39:03.442892","predicted_sec","12846"
"A1ILD5BPLI8X1P","one","1910","8371","no","2019-04-04 20:49:47.899383","ans","12847"
"A1ILD5BPLI8X1P","one","1910","8372","1380","2019-04-04 20:49:47.940115","actual_sec","12847"
"A1ILD5BPLI8X1P","one","1910","8373","900","2019-04-04 20:49:47.973554","predicted_sec","12847"
"A3LJ2FHESYV9QQ","one","1910","8634","no","2019-04-04 20:56:08.961345","ans","12848"
"A3LJ2FHESYV9QQ","one","1910","8635","1380","2019-04-04 20:56:08.994231","actual_sec","12848"
"A3LJ2FHESYV9QQ","one","1910","8636","900","2019-04-04 20:56:09.027725","predicted_sec","12848"
"A2Z4JNZ06GGQIP","one","1910","8872","yes","2019-04-04 20:58:08.769116","ans","12849"
"A2Z4JNZ06GGQIP","one","1910","8873","1380","2019-04-04 20:58:08.802116","actual_sec","12849"
"A2Z4JNZ06GGQIP","one","1910","8874","900","2019-04-04 20:58:08.835538","predicted_sec","12849"
"A5ZY0QRQWZQ7G","one","1910","9094","yes","2019-04-04 21:04:34.375287","ans","12850"
"A5ZY0QRQWZQ7G","one","1910","9095","1380","2019-04-04 21:04:34.408717","actual_sec","12850"
"A5ZY0QRQWZQ7G","one","1910","9096","900","2019-04-04 21:04:34.450359","predicted_sec","12850"
"A39BE8IWST2EY6","one","1910","9345","no","2019-04-04 21:21:42.785244","ans","12851"
"A39BE8IWST2EY6","one","1910","9346","1380","2019-04-04 21:21:42.817962","actual_sec","12851"
"A39BE8IWST2EY6","one","1910","9347","900","2019-04-04 21:21:42.843012","predicted_sec","12851"
"A1VJ6JU89HP7MC","one","1910","9579","yes","2019-04-04 21:25:48.668860","ans","12852"
"A1VJ6JU89HP7MC","one","1910","9580","1380","2019-04-04 21:25:48.701910","actual_sec","12852"
"A1VJ6JU89HP7MC","one","1910","9581","900","2019-04-04 21:25:48.735303","predicted_sec","12852"
"A26W4V36I6LJZJ","one","1910","9824","yes","2019-04-04 21:33:57.957494","ans","12853"
"A26W4V36I6LJZJ","one","1910","9825","1380","2019-04-04 21:33:57.989974","actual_sec","12853"
"A26W4V36I6LJZJ","one","1910","9826","900","2019-04-04 21:33:58.023345","predicted_sec","12853"
"A3PKRE6BMAAJB1","one","1910","10020","no","2019-04-04 21:42:37.781217","ans","12854"
"A3PKRE6BMAAJB1","one","1910","10021","1380","2019-04-04 21:42:37.814231","actual_sec","12854"
"A3PKRE6BMAAJB1","one","1910","10022","900","2019-04-04 21:42:37.847634","predicted_sec","12854"
"A250FES5PFCGK9","one","1911","7905","no","2019-04-04 20:35:28.426456","ans","12855"
"A250FES5PFCGK9","one","1911","7906","255","2019-04-04 20:35:28.451036","actual_sec","12855"
"A250FES5PFCGK9","one","1911","7907","120","2019-04-04 20:35:28.476006","predicted_sec","12855"
"A2WWMDOUR0HL4Q","one","1911","8133","yes","2019-04-04 20:39:06.702766","ans","12856"
"A2WWMDOUR0HL4Q","one","1911","8134","255","2019-04-04 20:39:06.727373","actual_sec","12856"
"A2WWMDOUR0HL4Q","one","1911","8135","120","2019-04-04 20:39:06.752525","predicted_sec","12856"
"A1ILD5BPLI8X1P","one","1911","8374","no","2019-04-04 20:49:50.708148","ans","12857"
"A1ILD5BPLI8X1P","one","1911","8375","255","2019-04-04 20:49:50.732919","actual_sec","12857"
"A1ILD5BPLI8X1P","one","1911","8376","120","2019-04-04 20:49:50.758260","predicted_sec","12857"
"A3LJ2FHESYV9QQ","one","1911","8637","no","2019-04-04 20:56:11.378989","ans","12858"
"A3LJ2FHESYV9QQ","one","1911","8638","255","2019-04-04 20:56:11.412111","actual_sec","12858"
"A3LJ2FHESYV9QQ","one","1911","8639","120","2019-04-04 20:56:11.445501","predicted_sec","12858"
"A2Z4JNZ06GGQIP","one","1911","8875","yes","2019-04-04 20:58:10.119833","ans","12859"
"A2Z4JNZ06GGQIP","one","1911","8876","255","2019-04-04 20:58:10.144526","actual_sec","12859"
"A2Z4JNZ06GGQIP","one","1911","8877","120","2019-04-04 20:58:10.169698","predicted_sec","12859"
"A5ZY0QRQWZQ7G","one","1911","9097","yes","2019-04-04 21:04:37.017651","ans","12860"
"A5ZY0QRQWZQ7G","one","1911","9098","255","2019-04-04 21:04:37.050750","actual_sec","12860"
"A5ZY0QRQWZQ7G","one","1911","9099","120","2019-04-04 21:04:37.084113","predicted_sec","12860"
"A39BE8IWST2EY6","one","1911","9354","yes","2019-04-04 21:21:49.403279","ans","12861"
"A39BE8IWST2EY6","one","1911","9355","255","2019-04-04 21:21:49.444363","actual_sec","12861"
"A39BE8IWST2EY6","one","1911","9356","120","2019-04-04 21:21:49.544334","predicted_sec","12861"
"A1VJ6JU89HP7MC","one","1911","9582","yes","2019-04-04 21:25:50.777936","ans","12862"
"A1VJ6JU89HP7MC","one","1911","9583","255","2019-04-04 21:25:50.802499","actual_sec","12862"
"A1VJ6JU89HP7MC","one","1911","9584","120","2019-04-04 21:25:50.827639","predicted_sec","12862"
"A26W4V36I6LJZJ","one","1911","9830","yes","2019-04-04 21:34:14.706846","ans","12863"
"A26W4V36I6LJZJ","one","1911","9831","255","2019-04-04 21:34:14.739848","actual_sec","12863"
"A26W4V36I6LJZJ","one","1911","9832","120","2019-04-04 21:34:14.773323","predicted_sec","12863"
"A3PKRE6BMAAJB1","one","1911","10023","yes","2019-04-04 21:42:40.257110","ans","12864"
"A3PKRE6BMAAJB1","one","1911","10024","255","2019-04-04 21:42:40.281839","actual_sec","12864"
"A3PKRE6BMAAJB1","one","1911","10025","120","2019-04-04 21:42:40.306901","predicted_sec","12864"
"A250FES5PFCGK9","one","1912","7908","no","2019-04-04 20:35:32.785656","ans","12865"
"A250FES5PFCGK9","one","1912","7909","2790","2019-04-04 20:35:32.818656","actual_sec","12865"
"A250FES5PFCGK9","one","1912","7910","1800","2019-04-04 20:35:32.894175","predicted_sec","12865"
"A2WWMDOUR0HL4Q","one","1912","8136","yes","2019-04-04 20:39:09.954084","ans","12866"
"A2WWMDOUR0HL4Q","one","1912","8137","2790","2019-04-04 20:39:09.990306","actual_sec","12866"
"A2WWMDOUR0HL4Q","one","1912","8138","1800","2019-04-04 20:39:10.137089","predicted_sec","12866"
"A1ILD5BPLI8X1P","one","1912","8377","no","2019-04-04 20:49:52.959175","ans","12867"
"A1ILD5BPLI8X1P","one","1912","8378","2790","2019-04-04 20:49:52.992196","actual_sec","12867"
"A1ILD5BPLI8X1P","one","1912","8379","1800","2019-04-04 20:49:53.025684","predicted_sec","12867"
"A3LJ2FHESYV9QQ","one","1912","8640","no","2019-04-04 20:56:13.897347","ans","12868"
"A3LJ2FHESYV9QQ","one","1912","8641","2790","2019-04-04 20:56:13.929829","actual_sec","12868"
"A3LJ2FHESYV9QQ","one","1912","8642","1800","2019-04-04 20:56:13.963255","predicted_sec","12868"
"A2Z4JNZ06GGQIP","one","1912","8878","yes","2019-04-04 20:58:11.428778","ans","12869"
"A2Z4JNZ06GGQIP","one","1912","8879","2790","2019-04-04 20:58:11.453532","actual_sec","12869"
"A2Z4JNZ06GGQIP","one","1912","8880","1800","2019-04-04 20:58:11.478513","predicted_sec","12869"
"A5ZY0QRQWZQ7G","one","1912","9100","no","2019-04-04 21:04:39.260845","ans","12870"
"A5ZY0QRQWZQ7G","one","1912","9101","2790","2019-04-04 21:04:39.284960","actual_sec","12870"
"A5ZY0QRQWZQ7G","one","1912","9102","1800","2019-04-04 21:04:39.310107","predicted_sec","12870"
"A39BE8IWST2EY6","one","1912","9360","no","2019-04-04 21:21:54.096390","ans","12871"
"A39BE8IWST2EY6","one","1912","9361","2790","2019-04-04 21:21:54.129339","actual_sec","12871"
"A39BE8IWST2EY6","one","1912","9362","1800","2019-04-04 21:21:54.162783","predicted_sec","12871"
"A1VJ6JU89HP7MC","one","1912","9585","yes","2019-04-04 21:25:53.103334","ans","12872"
"A1VJ6JU89HP7MC","one","1912","9586","2790","2019-04-04 21:25:53.136305","actual_sec","12872"
"A1VJ6JU89HP7MC","one","1912","9587","1800","2019-04-04 21:25:53.169789","predicted_sec","12872"
"A26W4V36I6LJZJ","one","1912","9833","yes","2019-04-04 21:34:17.741733","ans","12873"
"A26W4V36I6LJZJ","one","1912","9834","2790","2019-04-04 21:34:17.774304","actual_sec","12873"
"A26W4V36I6LJZJ","one","1912","9835","1800","2019-04-04 21:34:17.807790","predicted_sec","12873"
"A3PKRE6BMAAJB1","one","1912","10026","yes","2019-04-04 21:42:42.974820","ans","12874"
"A3PKRE6BMAAJB1","one","1912","10027","2790","2019-04-04 21:42:43.007723","actual_sec","12874"
"A3PKRE6BMAAJB1","one","1912","10028","1800","2019-04-04 21:42:43.041200","predicted_sec","12874"
"A250FES5PFCGK9","one","1913","7914","yes","2019-04-04 20:35:35.229318","ans","12875"
"A250FES5PFCGK9","one","1913","7915","40","2019-04-04 20:35:35.262715","actual_sec","12875"
"A250FES5PFCGK9","one","1913","7916","30","2019-04-04 20:35:35.329386","predicted_sec","12875"
"A2WWMDOUR0HL4Q","one","1913","8139","yes","2019-04-04 20:39:13.496531","ans","12876"
"A2WWMDOUR0HL4Q","one","1913","8140","40","2019-04-04 20:39:13.529459","actual_sec","12876"
"A2WWMDOUR0HL4Q","one","1913","8141","30","2019-04-04 20:39:13.562958","predicted_sec","12876"
"A1ILD5BPLI8X1P","one","1913","8380","yes","2019-04-04 20:49:55.285456","ans","12877"
"A1ILD5BPLI8X1P","one","1913","8381","40","2019-04-04 20:49:55.318435","actual_sec","12877"
"A1ILD5BPLI8X1P","one","1913","8382","30","2019-04-04 20:49:55.385341","predicted_sec","12877"
"A3LJ2FHESYV9QQ","one","1913","8643","yes","2019-04-04 20:56:17.664179","ans","12878"
"A3LJ2FHESYV9QQ","one","1913","8644","40","2019-04-04 20:56:17.697272","actual_sec","12878"
"A3LJ2FHESYV9QQ","one","1913","8645","30","2019-04-04 20:56:17.730727","predicted_sec","12878"
"A2Z4JNZ06GGQIP","one","1913","8881","yes","2019-04-04 20:58:12.763422","ans","12879"
"A2Z4JNZ06GGQIP","one","1913","8882","40","2019-04-04 20:58:12.796403","actual_sec","12879"
"A2Z4JNZ06GGQIP","one","1913","8883","30","2019-04-04 20:58:12.829869","predicted_sec","12879"
"A5ZY0QRQWZQ7G","one","1913","9103","yes","2019-04-04 21:04:41.761587","ans","12880"
"A5ZY0QRQWZQ7G","one","1913","9104","40","2019-04-04 21:04:41.793958","actual_sec","12880"
"A5ZY0QRQWZQ7G","one","1913","9105","30","2019-04-04 21:04:41.827374","predicted_sec","12880"
"A1VJ6JU89HP7MC","one","1913","9588","yes","2019-04-04 21:25:55.612518","ans","12882"
"A1VJ6JU89HP7MC","one","1913","9589","40","2019-04-04 21:25:55.645531","actual_sec","12882"
"A1VJ6JU89HP7MC","one","1913","9590","30","2019-04-04 21:25:55.678948","predicted_sec","12882"
"A26W4V36I6LJZJ","one","1913","9839","yes","2019-04-04 21:34:21.985124","ans","12883"
"A26W4V36I6LJZJ","one","1913","9840","40","2019-04-04 21:34:22.042613","actual_sec","12883"
"A26W4V36I6LJZJ","one","1913","9841","30","2019-04-04 21:34:22.076020","predicted_sec","12883"
"A3PKRE6BMAAJB1","one","1913","10029","yes","2019-04-04 21:42:55.156822","ans","12884"
"A3PKRE6BMAAJB1","one","1913","10030","40","2019-04-04 21:42:55.189927","actual_sec","12884"
"A3PKRE6BMAAJB1","one","1913","10031","30","2019-04-04 21:42:55.223314","predicted_sec","12884"
"A250FES5PFCGK9","one","1914","7917","no","2019-04-04 20:35:42.388336","ans","12885"
"A250FES5PFCGK9","one","1914","7918","3060","2019-04-04 20:35:42.429738","actual_sec","12885"
"A250FES5PFCGK9","one","1914","7919","1800","2019-04-04 20:35:42.463165","predicted_sec","12885"
"A2WWMDOUR0HL4Q","one","1914","8142","no","2019-04-04 20:39:17.389317","ans","12886"
"A2WWMDOUR0HL4Q","one","1914","8143","3060","2019-04-04 20:39:17.414113","actual_sec","12886"
"A2WWMDOUR0HL4Q","one","1914","8144","1800","2019-04-04 20:39:17.455735","predicted_sec","12886"
"A1ILD5BPLI8X1P","one","1914","8383","no","2019-04-04 20:49:57.377545","ans","12887"
"A1ILD5BPLI8X1P","one","1914","8384","3060","2019-04-04 20:49:57.427162","actual_sec","12887"
"A1ILD5BPLI8X1P","one","1914","8385","1800","2019-04-04 20:49:57.477396","predicted_sec","12887"
"A3LJ2FHESYV9QQ","one","1914","8653","no","2019-04-04 20:56:20.382776","ans","12888"
"A3LJ2FHESYV9QQ","one","1914","8654","3060","2019-04-04 20:56:20.407688","actual_sec","12888"
"A3LJ2FHESYV9QQ","one","1914","8655","1800","2019-04-04 20:56:20.441590","predicted_sec","12888"
"A2Z4JNZ06GGQIP","one","1914","8884","yes","2019-04-04 20:58:14.022398","ans","12889"
"A2Z4JNZ06GGQIP","one","1914","8885","3060","2019-04-04 20:58:14.055300","actual_sec","12889"
"A2Z4JNZ06GGQIP","one","1914","8886","1800","2019-04-04 20:58:14.088992","predicted_sec","12889"
"A5ZY0QRQWZQ7G","one","1914","9106","no","2019-04-04 21:04:44.061994","ans","12890"
"A5ZY0QRQWZQ7G","one","1914","9107","3060","2019-04-04 21:04:44.094604","actual_sec","12890"
"A5ZY0QRQWZQ7G","one","1914","9108","1800","2019-04-04 21:04:44.128142","predicted_sec","12890"
"A39BE8IWST2EY6","one","1914","9375","no","2019-04-04 21:22:02.940343","ans","12891"
"A39BE8IWST2EY6","one","1914","9376","3060","2019-04-04 21:22:02.964992","actual_sec","12891"
